McMahon_6-5-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Vg.N.3.0-10.04	TQ Powders	6/5/2018 1:26:29 PM	13.5618	0.0544	0.0023	5.5066	0.014	17.69	0.04	914.6342	0.0027	11.52	0.02	1164.6225	0.0019	0.01044	0.00030	11.1511	0.0017	0.08200	0.00099	35.5806	0.00059	0.00834	0.00037	8.1295	0.00069	0.02242	0.00028	66.6799	0.00027	0.00532	0.00008	53.6004	0.00018	10510	10	11752.7750	0.1	148.5	0.6	547.7667	0.3	95450	80	63979.2908	0.1	8.4	0.9	10.3211	1.3	29.3	0.7	51.2731	0.9	9.6	0.2	81.9206	0.4	1040	3	1519.1592	0.1	60.2	0.7	87.9067	1.0	7.7	0.6	17.1516	1.7	16.8	0.8	32.9577	0.9	
Vg.N.3.20-40.04	TQ Powders	6/5/2018 1:40:58 PM	14.1939	< 0.0020	(0.0)	3.9245	0.0020	19.49	0.04	1007.2080	0.0025	9.702	0.023	963.6397	0.0022	< 0.00030	(0.0)	8.4383	0.00030	0.05394	0.00085	23.6570	0.00069	0.00583	0.00033	6.1833	0.00068	0.01274	0.00023	38.4819	0.00029	< 0.0010	(0.0)	23.5301	0.00100	11240	10	12651.2739	0.1	136.8	0.6	505.6063	0.4	104600	100	70162.8959	0.1	7.2	1.0	8.5044	1.3	29.3	0.7	49.1555	0.9	10.0	0.3	81.9995	0.4	1207	3	1697.0532	0.1	66.4	0.8	93.3084	1.0	8.3	0.6	17.5985	1.8	17.8	0.8	33.6604	1.0	
silica	TQ Powders	6/5/2018 1:55:17 PM	9.0043	< 0.0020	(0.0)	1.2916	0.0020	< 0.0020	(0.0)	30.0641	0.0020	47.69	0.05	6461.7962	0.00001	< 0.00030	(0.0)	0.6246	0.00030	0.00497	0.00039	1.7340	0.00058	0.00861	0.00035	6.7962	0.00065	0.00394	0.00014	9.3266	0.00019	0.01074	0.00015	40.4803	0.00013	83.7	0.8	69.7597	0.6	16.1	0.3	45.6134	0.5	3628	8	2083.1307	1.6	0.9	0.4	1.7422	0.7	2.7	0.3	7.2435	0.5	2.1	0.1	29.2109	0.2	51.8	0.5	116.8579	0.6	2.1	0.2	7.3081	0.7	2.1	0.2	8.5640	0.6	0.8	0.2	2.5850	0.4	
Vg.N.2.60-100.04	TQ Powders	6/5/2018 2:23:38 PM	14.8012	0.0446	0.0019	5.3412	0.015	20.60	0.05	994.7750	0.0027	9.639	0.024	897.4317	0.0023	0.00432	0.00015	8.4169	0.0018	0.06154	0.00092	25.6542	0.00070	0.00751	0.00036	7.2183	0.00070	0.01108	0.00023	31.9336	0.00030	0.00038	0.00001	30.8593	0.00019	11650	10	12491.8778	0.1	132.2	0.6	466.2264	0.4	108200	100	68845.1673	0.1	7.4	0.9	8.4385	1.2	31.3	0.7	50.3201	0.8	10.5	0.3	82.0951	0.4	939.9	2.6	1268.1119	0.1	59.9	0.7	81.5103	1.0	8.1	0.6	16.8725	1.7	21.4	0.8	38.4310	0.9	
Vg.N.3.60-100.04	TQ Powders	6/5/2018 2:38:01 PM	14.9078	0.0654	0.0027	5.5993	0.015	20.63	0.05	997.8269	0.0026	9.344	0.023	871.8850	0.0023	< 0.00030	(0.0)	7.1085	0.00030	0.05120	0.00085	21.4764	0.00072	0.00265	0.00025	3.5467	0.00070	0.01118	0.00023	32.3782	0.00029	0.00285	0.00005	43.4973	0.00018	11370	10	12251.4910	0.1	131.9	0.6	467.9835	0.4	110400	100	70600.1338	0.1	6.2	1.0	6.9718	1.3	29.6	0.7	47.2164	0.9	10.4	0.3	80.9683	0.4	1100	3	1470.6487	0.1	64.6	0.8	86.5479	1.1	8.8	0.6	17.7599	1.8	20.2	0.9	36.1475	1.0	
Vg.N.4.60-100.04	TQ Powders	6/5/2018 2:51:56 PM	14.9943	0.0257	0.0012	5.1123	0.015	20.25	0.05	986.3541	0.0028	9.214	0.023	869.1321	0.0024	< 0.00030	(0.0)	7.0085	0.00030	0.05920	0.00090	24.9925	0.00070	0.00261	0.00024	3.5384	0.00071	0.01037	0.00023	30.3504	0.00030	< 0.0010	(0.0)	18.5302	0.00100	11960	10	13001.3334	0.1	146.6	0.6	522.8978	0.4	112100	100	72036.7167	0.1	8.4	1.0	9.4167	1.4	32.2	0.8	51.1074	0.9	9.3	0.3	72.0445	0.4	1311	3	1744.4494	0.1	63.9	0.8	85.6280	1.1	8.1	0.6	16.5630	1.9	19.8	0.9	35.3127	1.0	
Vg.N.Sp.40-60.04	TQ Powders	6/5/2018 3:05:52 PM	15.4404	< 0.0020	(0.0)	4.7875	0.0020	20.56	0.05	974.9225	0.0028	9.077	0.023	837.3721	0.0025	< 0.00030	(0.0)	7.3730	0.00030	0.05227	0.00087	21.6671	0.00076	0.00408	0.00030	4.6129	0.00072	0.00975	0.00023	28.1139	0.00030	< 0.0010	(0.0)	16.8418	0.00100	12190	10	13028.5188	0.1	142.2	0.6	498.7750	0.4	116300	100	73254.2675	0.1	6.4	1.0	6.9845	1.3	33.2	0.8	51.1972	0.9	10.7	0.3	80.0206	0.4	1448	3	1871.8341	0.1	69.9	0.8	90.5856	1.1	9.0	0.7	17.7042	2.0	17.8	0.9	30.8787	1.0	
Vg.N.2.40-60.04	TQ Powders	6/5/2018 3:19:46 PM	15.1689	0.0389	0.0017	5.2689	0.015	20.43	0.05	983.3497	0.0028	9.619	0.024	896.5923	0.0024	< 0.00030	(0.0)	7.6704	0.00030	0.06373	0.00094	26.4052	0.00071	0.00339	0.00027	4.0909	0.00071	0.01051	0.00023	30.2916	0.00030	< 0.0010	(0.0)	19.5937	0.00100	11850	10	12681.8522	0.1	139.0	0.6	488.8930	0.4	113000	100	71667.6526	0.1	6.0	1.0	6.6561	1.4	30.3	0.8	47.5059	1.0	10.9	0.3	83.1602	0.4	1163	3	1533.3948	0.1	65.0	0.8	86.0513	1.1	10.4	0.6	20.2097	1.8	16.2	0.9	28.6496	1.0	
Vg.N.3.40-60.04	TQ Powders	6/5/2018 3:33:41 PM	14.9243	0.0443	0.0019	5.3359	0.015	20.23	0.05	975.2346	0.0027	9.979	0.024	932.1189	0.0023	< 0.00030	(0.0)	7.3965	0.00030	0.05401	0.00088	22.4114	0.00072	0.00457	0.00031	4.9824	0.00071	0.01120	0.00023	32.1660	0.00030	0.00220	0.00004	39.8270	0.00019	11740	10	12542.9171	0.1	143.8	0.6	505.1869	0.4	109400	100	69423.6259	0.1	7.6	1.0	8.5831	1.3	38.6	0.8	61.5806	0.9	10.3	0.3	79.8011	0.4	1282	3	1714.9763	0.1	66.9	0.8	89.6000	1.1	8.9	0.6	17.9658	1.9	16.8	0.9	30.0819	1.0	
Vg.N.4.40-60.04	TQ Powders	6/5/2018 3:47:35 PM	15.0441	0.0339	0.0015	5.2091	0.015	20.51	0.05	982.5656	0.0027	9.603	0.024	890.9389	0.0023	< 0.00030	(0.0)	6.7793	0.00030	0.05524	0.00088	22.8821	0.00072	0.00233	0.00023	3.2840	0.00071	0.01103	0.00023	31.6727	0.00029	< 0.0010	(0.0)	17.2610	0.00100	11510	10	12294.6630	0.1	140.5	0.6	494.2186	0.4	111300	100	70555.3294	0.1	7.8	1.0	8.7366	1.4	30.3	0.8	47.9110	1.0	9.5	0.3	73.4272	0.4	1171	3	1552.8121	0.1	62.2	0.8	83.0330	1.1	9.2	0.6	18.3507	1.8	16.5	0.9	29.3478	1.0	
Vg.N.Sp.60-100.04	TQ Powders	6/5/2018 4:01:31 PM	15.7157	0.0235	0.0011	5.0852	0.015	21.35	0.05	1032.5040	0.0027	8.949	0.023	830.4537	0.0025	< 0.00030	(0.0)	6.9166	0.00030	0.04968	0.00087	20.6734	0.00076	0.00295	0.00026	3.7661	0.00071	0.00936	0.00023	27.0714	0.00031	< 0.0010	(0.0)	14.6513	0.00100	12710	10	13587.7104	0.1	145.7	0.6	509.0202	0.4	120000	100	75771.2084	0.1	6.5	1.0	6.9957	1.3	34.3	0.8	52.1300	0.9	11.2	0.3	83.0870	0.4	1246	3	1590.0993	0.1	71.4	0.8	91.2978	1.1	9.1	0.6	17.6016	1.9	17.8	1.0	30.5345	1.0	
It.N.1.0-10.04	TQ Powders	6/5/2018 4:15:26 PM	10.4871	0.0881	0.0031	6.0311	0.011	22.40	0.04	1214.8790	0.00001	11.20	0.02	1082.7248	0.0012	0.02699	0.00062	11.5761	0.0014	0.04863	0.00072	20.9865	0.00047	0.01382	0.00037	12.2832	0.00056	0.03220	0.00033	93.8824	0.00030	0.00234	0.00006	25.8601	0.00021	14130	10	15460.9492	0.1	75.5	0.5	270.0240	0.4	48690	50	32522.7448	0.1	5.2	0.7	8.1399	0.9	23.0	0.5	51.2901	0.6	18.0	0.2	199.3112	0.3	589.9	1.7	1066.0810	0.1	54.3	0.6	96.5838	0.8	6.0	0.4	16.2601	1.2	8.1	0.7	20.4791	0.6	
It.N.2.0-10.04	TQ Powders	6/5/2018 4:29:26 PM	10.6723	0.1065	0.0036	6.2569	0.011	22.93	0.05	1219.7714	0.00001	10.89	0.02	1032.1820	0.0013	0.02502	0.00058	11.3033	0.0014	0.04982	0.00073	21.2226	0.00048	0.00900	0.00033	8.4537	0.00057	0.03102	0.00033	89.4491	0.00030	0.00354	0.00008	31.6717	0.00021	14370	10	15549.2197	0.1	74.3	0.5	262.5223	0.4	50100	50	33014.5402	0.1	8.4	0.7	12.8953	0.9	22.4	0.5	49.0487	0.6	17.6	0.2	191.1057	0.3	614.7	1.8	1093.6437	0.1	55.6	0.6	97.2656	0.9	6.6	0.4	17.2840	1.2	7.7	0.7	19.2876	0.6	
It.N.3.0-10.04	TQ Powders	6/5/2018 4:43:17 PM	10.5115	0.1051	0.0036	6.2566	0.011	22.64	0.04	1217.7696	0.00001	10.94	0.02	1048.2240	0.0012	0.02789	0.00063	11.8278	0.0014	0.05000	0.00073	21.4774	0.00047	0.01000	0.00033	9.2899	0.00057	0.02966	0.00032	86.2843	0.00030	0.00307	0.00008	29.3348	0.00021	14050	10	15340.9650	0.1	73.7	0.5	262.9798	0.4	48850	50	32523.1637	0.1	4.5	0.7	6.9593	0.9	22.8	0.5	50.6758	0.6	17.6	0.2	192.7052	0.3	622.0	1.8	1082.0374	0.1	56.9	0.6	96.3207	0.9	7.2	0.4	17.9778	1.2	7.1	0.7	18.0110	0.6	
It.N.4.0-10.04	TQ Powders	6/5/2018 4:57:16 PM	10.6167	0.1095	0.0038	6.3275	0.011	22.73	0.04	1230.6399	0.00001	11.39	0.02	1093.9855	0.0012	0.02340	0.00056	10.8923	0.0014	0.04857	0.00072	20.7588	0.00047	0.00882	0.00032	8.3382	0.00057	0.03027	0.00033	87.5115	0.00030	0.00717	0.00012	49.2430	0.00021	14420	10	15619.8368	0.1	74.2	0.5	262.5346	0.4	49490	50	32774.0258	0.1	3.9	0.7	6.1141	0.9	23.7	0.5	52.1785	0.6	18.2	0.2	199.3711	0.3	596.7	1.8	1071.9536	0.1	56.1	0.6	99.0524	0.8	6.2	0.4	16.4287	1.2	7.1	0.7	18.0476	0.6	
Vg.N.4.10-20.04	TQ Powders	6/5/2018 2:10:52 PM	14.8513	0.02822	0.00098	5.1510	0.011	19.72	0.04	977.2481	0.0022	10.43	0.02	1000.5457	0.0018	< 0.00030	(0.0)	8.7196	0.00030	0.05416	0.00068	22.7535	0.00059	0.00300	0.00021	3.8247	0.00056	0.01512	0.00020	43.7559	0.00023	< 0.0010	(0.0)	26.1526	0.00100	12160	10	13136.6134	0.1	162.7	0.5	576.3104	0.3	109500	100	70338.1249	0.1	6.6	0.8	7.4302	1.1	32.4	0.6	51.9814	0.8	9.2	0.2	71.8779	0.3	1341	2	1808.6151	0.1	69.3	0.6	93.5047	0.8	7.9	0.5	16.5008	1.5	14.8	0.7	26.8102	0.8	
Vg.N.Sp.10-20.04	TQ Powders	6/5/2018 2:11:08 PM	14.7989	0.0421	0.0014	5.3289	0.011	19.80	0.04	982.7129	0.0022	10.67	0.02	1023.0951	0.0018	< 0.00030	(0.0)	8.3226	0.00030	0.05517	0.00069	23.0830	0.00058	0.00454	0.00025	4.9986	0.00056	0.01557	0.00020	44.8571	0.00024	0.00067	0.00001	32.4713	0.00015	12490	10	13425.1107	0.1	162.3	0.5	571.5683	0.3	108100	100	69207.3183	0.1	< 1.2	(1.2)	1.3932	1.2	32.3	0.6	51.9732	0.7	9.9	0.2	78.0585	0.3	1337	2	1812.9109	0.1	72.1	0.6	97.6884	0.8	9.7	0.5	19.5085	1.5	14.0	0.7	25.5222	0.8	
Vg.N.2.10-20.04	TQ Powders	6/5/2018 2:11:23 PM	14.8195	0.01534	0.00054	4.9886	0.011	20.03	0.04	985.1757	0.0021	10.83	0.02	1028.2295	0.0018	< 0.0014	(0.0)	9.4047	0.0014	0.05312	0.00068	22.0578	0.00058	0.00581	0.00026	5.9219	0.00056	0.01615	0.00020	46.0803	0.00023	0.00129	0.00002	35.2578	0.00015	11650	10	12421.1868	0.1	147.6	0.5	517.4206	0.3	108100	100	68817.9553	0.1	3.4	0.8	3.8682	1.0	31.5	0.6	50.5614	0.7	11.0	0.2	86.3078	0.3	1153	2	1561.2830	0.1	67.3	0.6	91.4684	0.8	8.8	0.5	17.9751	1.4	15.9	0.7	28.8151	0.7	
Vg.N.2.0-10.04	TQ Powders	6/5/2018 2:11:40 PM	14.1758	0.02601	0.00089	5.1256	0.011	18.56	0.03	922.4909	0.0022	11.58	0.02	1124.4416	0.0016	0.01634	0.00035	11.8651	0.0014	0.06805	0.00074	28.5250	0.00055	0.00639	0.00027	6.4176	0.00056	0.02610	0.00023	74.9467	0.00022	0.00952	0.00009	73.3368	0.00015	10930	10	11810.4273	0.1	157.7	0.5	562.1052	0.3	100600	100	65045.0166	0.1	3.2	0.7	3.8279	1.0	30.4	0.6	50.8775	0.7	10.8	0.2	88.7109	0.3	1046	2	1463.2343	0.1	61.4	0.6	86.0938	0.8	7.7	0.4	16.5862	1.3	14.6	0.6	27.4738	0.7	
Vg.N.Sp.20-40.04	TQ Powders	6/5/2018 2:11:56 PM	14.4373	0.0387	0.0013	5.2945	0.011	19.50	0.03	986.2754	0.0021	10.05	0.02	981.8200	0.0018	< 0.00030	(0.0)	7.9858	0.00030	0.05055	0.00065	21.7321	0.00057	0.00332	0.00022	4.1343	0.00054	0.01450	0.00019	42.9265	0.00023	0.00790	0.00008	68.3671	0.00014	11910	10	13155.1600	0.1	148.8	0.5	538.7969	0.3	105900	100	69546.8487	0.1	5.9	0.7	6.8697	1.0	29.1	0.6	48.0089	0.7	9.9	0.2	79.6316	0.3	1024	2	1417.6283	0.1	63.8	0.6	88.4941	0.8	8.2	0.4	17.2939	1.3	14.4	0.7	26.7553	0.7	
Vg.N.2.20-40.04	TQ Powders	6/5/2018 2:12:14 PM	16.2122	0.01329	0.00046	4.9658	0.011	18.72	0.03	932.9014	0.0021	9.482	0.018	852.6622	0.0019	0.00806	0.00020	8.6896	0.0015	0.05748	0.00071	22.5639	0.00061	0.00490	0.00025	5.0373	0.00057	0.01195	0.00018	32.3160	0.00023	< 0.0010	(0.0)	28.1906	0.00100	11900	10	11912.9703	0.1	140.6	0.5	461.9520	0.3	112800	100	68550.3727	0.1	6.2	0.8	6.4511	1.0	32.4	0.6	47.6683	0.7	11.4	0.2	82.3282	0.3	956.7	2.1	1211.0452	0.1	65.5	0.6	83.8266	0.9	8.8	0.5	17.1855	1.3	16.2	0.7	27.1659	0.7	
Vg.N.Sp.0-10.04	TQ Powders	6/5/2018 2:12:29 PM	13.9326	0.02970	0.00100	5.1699	0.011	18.30	0.03	906.1393	0.0023	11.63	0.02	1127.7797	0.0016	0.00828	0.00019	10.8242	0.0014	0.08389	0.00080	35.1231	0.00053	0.00764	0.00028	7.3761	0.00055	0.02301	0.00022	66.2162	0.00022	0.00478	0.00006	48.9844	0.00015	11130	10	12047.3875	0.1	155.6	0.5	555.1436	0.3	97210	70	62839.5209	0.1	3.5	0.7	4.2062	0.9	31.3	0.6	53.2017	0.7	10.0	0.2	83.1541	0.3	1089	2	1543.3269	0.1	60.8	0.6	86.3757	0.8	8.1	0.4	17.4646	1.3	13.7	0.6	26.1303	0.7	
