McMahon_6-27-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
Bp.E2.L.3.10-20.16	TQ Powders	6/28/2018 3:10:16 PM	14.3263	0.0620	0.0025	5.5840	0.014	19.62	0.04	975.6664	0.0021	14.04	0.03	1338.2651	0.0016	0.02610	0.00077	9.4355	0.0018	0.00989	0.00049	4.5504	0.00080	< 0.00069	(0.00036)	1.7878	0.00068	0.1092	0.0006	295.9542	0.00027	0.00109	0.00003	29.9997	0.00028	12910	10	13154.3170	0.1	259.2	0.8	865.3657	0.4	95690	90	58950.6891	0.1	35.5	1.1	41.6345	1.2	71.8	0.9	119.3007	0.8	36.2	0.3	295.9089	0.4	558.5	1.9	790.8656	0.1	47.5	0.7	68.0209	1.1	5.2	0.4	12.1834	1.4	33.3	1.1	62.6773	0.9	
Bp.E2.Ee1.3.10-20.16	TQ Powders	6/28/2018 3:24:08 PM	14.1072	0.0790	0.0031	5.8246	0.014	19.61	0.04	997.0939	0.0021	13.96	0.03	1352.9687	0.0016	0.02994	0.00084	10.1940	0.0018	0.01300	0.00053	5.8432	0.00078	< 0.00068	(0.00059)	1.9638	0.00068	0.08552	0.00052	234.9894	0.00029	0.00342	0.00007	40.7807	0.00027	13050	10	13470.9046	0.1	289.1	0.9	976.5215	0.4	93870	80	58691.9919	0.1	36.9	1.1	43.9748	1.2	71.1	0.9	119.9951	0.8	35.2	0.3	292.6343	0.4	547.0	1.9	788.5807	0.1	47.4	0.7	69.0574	1.1	4.9	0.4	11.9443	1.3	32.1	1.0	61.5180	0.8	
Bp.E2.Ee2.3.10-20.16	TQ Powders	6/28/2018 3:38:05 PM	14.0077	0.0782	0.0031	5.8459	0.013	19.35	0.04	1011.0405	0.0020	14.02	0.03	1390.6902	0.0015	0.03001	0.00084	10.3081	0.0018	0.01132	0.00051	5.3172	0.00078	0.00155	0.00017	2.6961	0.00067	0.1060	0.0006	295.5969	0.00027	0.00029	0.00001	26.8219	0.00028	12800	10	13405.3047	0.1	265.9	0.8	910.5371	0.4	93930	80	59735.0571	0.1	38.9	1.2	46.8722	1.3	71.9	1.0	122.5510	0.9	35.8	0.3	300.5007	0.4	542.3	1.9	790.8463	0.1	48.0	0.7	70.6243	1.1	5.9	0.4	13.7596	1.3	35.5	1.1	68.9399	0.9	
Bp.E2.T.4.10-20.16	TQ Powders	6/28/2018 3:51:57 PM	14.3204	0.0613	0.0025	5.5768	0.014	20.23	0.05	1007.6379	0.0021	13.25	0.03	1255.4957	0.0017	0.03173	0.00089	10.1909	0.0018	0.01631	0.00059	6.8788	0.00078	< 0.00069	(0.00053)	1.9106	0.00068	0.03047	0.00033	83.5722	0.00031	0.01579	0.00016	98.1585	0.00022	12970	10	13333.8889	0.1	219.9	0.8	740.3984	0.4	96690	90	59987.0390	0.1	24.8	1.1	29.0857	1.3	42.7	0.8	70.9338	0.9	26.1	0.3	213.4609	0.4	522.7	1.9	740.6073	0.1	50.5	0.7	72.1004	1.0	5.8	0.4	13.3154	1.3	19.8	1.1	37.3791	0.9	
Bp.E2.L.4.10-20.16	TQ Powders	6/28/2018 4:05:53 PM	14.0299	0.0493	0.0021	5.4527	0.013	19.57	0.04	1019.2610	0.0020	13.06	0.03	1291.0157	0.0017	0.02391	0.00073	9.1100	0.0018	0.01439	0.00055	6.3577	0.00077	0.00251	0.00022	3.4348	0.00067	0.03362	0.00034	95.3693	0.00030	0.00522	0.00009	50.9912	0.00022	12890	10	13696.9716	0.1	229.9	0.8	798.7057	0.4	95870	80	61561.5529	0.1	26.2	1.1	31.4564	1.2	47.2	0.8	80.1620	0.8	25.2	0.3	210.7339	0.4	530.6	1.9	770.9635	0.1	48.2	0.7	70.6508	1.0	5.7	0.4	13.4303	1.3	21.6	1.1	41.7613	0.9	
Bp.E2.Ee1.4.10-20.16	TQ Powders	6/28/2018 4:19:49 PM	13.8576	0.0392	0.0017	5.3212	0.013	18.99	0.04	993.2227	0.0021	12.55	0.03	1255.7035	0.0017	0.02461	0.00074	9.2843	0.0017	0.01632	0.00057	7.2360	0.00076	0.00067	0.00010	2.0446	0.00066	0.02967	0.00032	85.7902	0.00030	0.00095	0.00002	31.1581	0.00021	12620	10	13678.5615	0.1	213.3	0.7	755.9948	0.4	95530	80	62302.0443	0.1	25.4	1.1	30.8397	1.3	42.2	0.8	72.5017	0.9	23.4	0.3	197.2273	0.4	523.9	1.8	766.2612	0.1	48.2	0.7	70.8966	1.0	6.5	0.4	14.8006	1.3	19.7	1.1	38.6025	0.9	
Bp.E2.Ee2.4.10-20.16	TQ Powders	6/28/2018 4:33:42 PM	13.8861	0.0651	0.0027	5.6884	0.013	19.47	0.04	1039.2627	0.0020	12.70	0.03	1281.4752	0.0017	0.02471	0.00074	9.4232	0.0017	0.01375	0.00055	6.1861	0.00077	0.00184	0.00019	2.9565	0.00067	0.02756	0.00032	79.8406	0.00030	0.00106	0.00002	31.8731	0.00021	12890	10	13970.8953	0.1	210.9	0.7	746.0571	0.4	95870	80	62775.3056	0.1	23.9	1.1	29.0471	1.3	41.7	0.8	71.5798	0.9	22.5	0.3	190.0372	0.4	532.1	1.9	782.7527	0.1	48.8	0.7	72.4017	1.0	6.3	0.4	14.6472	1.3	20.1	1.1	39.4107	0.9	
Jp.E2.4.10-20.16	TQ Powders	6/28/2018 4:47:32 PM	10.2287	< 0.0020	(0.0)	4.4250	0.0020	19.57	0.05	642.1547	0.0096	30.03	0.04	2257.1062	0.00001	0.02824	0.00096	5.7138	0.0017	0.01977	0.00050	6.7786	0.00049	0.00334	0.00020	3.5934	0.00058	0.01789	0.00023	42.9239	0.00021	0.00971	0.00014	41.0791	0.00016	2630	4	2451.7069	0.1	39.5	0.3	129.1196	0.4	8063	13	4374.9528	0.1	2.3	0.5	3.9942	0.8	5.4	0.3	13.4053	0.5	2.0	0.1	23.5186	0.2	141.1	0.9	246.3985	0.7	6.5	0.3	13.6921	1.0	3.0	0.2	9.2301	0.9	1.9	0.3	4.7420	0.6	
JP.E2.3.10-20.16	TQ Powders	6/28/2018 5:24:51 PM	9.0690	0.0346	0.0013	5.3104	0.0097	15.26	0.03	809.5883	0.0050	23.39	0.03	2233.3288	0.00001	0.02729	0.00082	6.8973	0.0015	0.02050	0.00051	7.2855	0.00046	0.00493	0.00026	4.6179	0.00059	0.02447	0.00028	56.3020	0.00022	0.00993	0.00015	40.5054	0.00017	4162	6	3546.4672	0.1	70.2	0.5	203.1962	0.4	10940	20	6424.4635	0.1	4.0	0.5	7.1670	0.7	7.2	0.3	18.3580	0.5	2.4	0.1	32.7703	0.2	194.6	0.9	419.5925	0.4	7.4	0.3	18.1433	0.7	1.2	0.2	6.0800	0.8	2.1	0.3	6.5599	0.4	
JP.E2.2.10-20.16	TQ Powders	6/28/2018 5:38:40 PM	8.9829	0.0676	0.0023	5.7674	0.010	16.23	0.04	850.5905	0.0049	22.43	0.03	2130.0352	0.00001	0.03214	0.00091	7.6846	0.0015	0.02670	0.00056	9.6648	0.00045	0.00295	0.00022	3.4157	0.00059	0.02656	0.00029	62.6166	0.00023	0.02965	0.00024	119.2758	0.00017	5040	7	4417.8877	0.1	98.3	0.5	292.2546	0.4	12270	20	7393.5560	0.1	6.1	0.5	11.2504	0.7	8.9	0.3	23.0904	0.5	3.1	0.1	42.1841	0.2	187.2	0.9	406.9116	0.5	9.4	0.3	22.5642	0.7	1.2	0.2	6.0312	0.8	2.9	0.3	9.1322	0.4	
It.N.1.20-40.04	TQ Powders	6/28/2018 5:52:33 PM	10.6713	0.0799	0.0029	5.9182	0.011	23.03	0.04	1250.0647	0.00001	11.21	0.02	1075.1389	0.0012	0.01072	0.00030	8.5485	0.0014	0.02087	0.00053	9.0391	0.00057	0.00266	0.00022	3.5809	0.00056	0.02321	0.00030	67.3608	0.00031	0.00051	0.00002	17.2456	0.00021	14620	10	15872.1191	0.1	74.2	0.5	262.7310	0.4	50350	50	33387.0658	0.1	4.6	0.7	7.1314	0.9	22.5	0.5	49.4704	0.6	18.0	0.2	196.4704	0.3	603.9	1.8	1084.6798	0.1	56.3	0.6	99.2638	0.9	5.7	0.4	15.4151	1.2	7.4	0.7	18.5967	0.7	
It.N.2.20-40.04	TQ Powders	6/28/2018 6:06:25 PM	12.2733	0.1075	0.0039	5.6532	0.020	34.12	0.07	1104.3257	0.00001	12.89	0.03	923.7510	0.0018	0.01718	0.00048	8.2976	0.0018	0.02993	0.00067	10.7013	0.00070	0.00340	0.00025	3.7175	0.00071	0.02534	0.00032	62.9416	0.00036	0.00182	0.00005	20.9640	0.00025	14460	10	13839.5861	0.1	70.3	0.5	226.3548	0.4	56290	50	30121.7629	0.1	7.5	0.7	10.2742	1.0	22.2	0.5	44.3239	0.7	17.5	0.2	165.8577	0.3	630.0	2.0	936.9990	0.1	56.9	0.7	83.5268	1.1	5.7	0.4	13.5041	1.5	7.7	0.7	16.0808	0.8	
It.N.3.20-40.04	TQ Powders	6/28/2018 6:20:22 PM	10.7203	0.1155	0.0038	6.4253	0.011	23.33	0.05	1269.9543	0.00001	11.02	0.02	1055.2112	0.0012	0.01466	0.00039	9.2249	0.0014	0.02425	0.00056	10.4983	0.00056	0.00350	0.00024	4.2335	0.00056	0.02356	0.00030	68.3791	0.00031	0.00099	0.00003	19.7507	0.00021	14610	10	15860.7646	0.1	72.6	0.5	256.9724	0.4	51000	50	33840.5702	0.1	7.3	0.7	11.2997	0.9	22.2	0.5	48.6308	0.6	17.4	0.2	189.1707	0.3	597.5	1.8	1071.2185	0.1	55.3	0.6	97.5698	0.9	6.8	0.4	17.8265	1.2	8.4	0.7	21.0878	0.6	
It.N.4.20-40.04	TQ Powders	6/28/2018 6:34:56 PM	10.8589	0.0884	0.0032	6.0186	0.011	23.55	0.05	1257.5618	0.00001	11.53	0.02	1085.8919	0.0012	0.01383	0.00036	9.3270	0.0014	0.02452	0.00058	10.3897	0.00057	0.00473	0.00026	5.1106	0.00057	0.02579	0.00031	73.2693	0.00031	0.00096	0.00003	19.1945	0.00021	14830	10	15761.7575	0.1	76.8	0.5	266.3902	0.4	50940	50	33129.8178	0.1	3.7	0.7	5.5890	0.9	23.1	0.5	49.8958	0.6	19.4	0.2	207.5799	0.3	635.4	1.9	1123.9469	0.1	57.6	0.6	100.3526	0.9	6.2	0.4	16.4171	1.3	8.1	0.7	19.9117	0.7	
It.N.1.40-60.04	TQ Powders	6/28/2018 6:48:46 PM	11.3773	< 0.0020	(0.0)	4.7915	0.0020	24.57	0.05	1236.2893	0.00001	11.61	0.03	1036.3969	0.0013	0.00997	0.00028	8.3576	0.0015	0.01995	0.00055	8.1379	0.00061	0.00336	0.00023	3.9574	0.00059	0.02308	0.00031	62.8280	0.00032	0.00050	0.00002	17.0562	0.00022	15350	10	15634.3231	0.1	77.4	0.5	257.3520	0.4	53830	50	33389.9055	0.1	4.9	0.7	7.1368	0.9	24.1	0.5	49.6207	0.6	19.4	0.2	197.9712	0.3	649.8	1.9	1096.6139	0.1	58.5	0.7	97.4460	0.9	6.8	0.4	16.9257	1.3	9.2	0.7	21.4570	0.7	
It.N.2.40-60.04	TQ Powders	6/28/2018 7:02:42 PM	10.8722	0.1010	0.0036	6.2223	0.011	23.66	0.05	1288.4706	0.00001	10.97	0.02	1047.3483	0.0013	0.00910	0.00025	8.5681	0.0014	0.02146	0.00055	9.2838	0.00058	0.00338	0.00022	4.1334	0.00056	0.02236	0.00030	64.7097	0.00031	0.00060	0.00002	18.2542	0.00021	15020	10	16234.2043	0.1	74.8	0.5	262.9566	0.4	52560	50	34707.5388	0.1	3.1	0.7	4.7848	0.9	23.4	0.5	50.5025	0.6	18.5	0.2	198.8075	0.3	641.7	1.8	1140.2821	0.1	59.0	0.6	103.1039	0.9	7.0	0.4	18.0247	1.2	8.6	0.7	21.1704	0.7	
It.N.4.40-60.04	TQ Powders	6/28/2018 7:16:29 PM	11.4803	< 0.0020	(0.0)	4.6419	0.0020	24.82	0.05	1209.7369	0.00001	11.91	0.03	1037.8642	0.0013	0.01181	0.00033	8.4888	0.0015	0.02055	0.00056	8.1775	0.00061	0.00233	0.00020	3.1803	0.00059	0.02398	0.00031	63.9066	0.00032	0.00078	0.00003	17.7252	0.00022	15350	10	15324.2429	0.1	78.0	0.5	254.6864	0.4	53300	50	32356.4824	0.1	3.3	0.7	4.7170	0.9	24.3	0.5	49.3163	0.6	19.3	0.2	194.5797	0.3	643.3	1.9	1071.4075	0.1	60.0	0.7	98.6452	0.9	6.8	0.4	16.8047	1.3	8.3	0.7	19.1091	0.7	
It.N.3.40-60.04	TQ Powders	6/28/2018 7:30:24 PM	10.9234	0.0985	0.0034	6.1526	0.011	23.56	0.05	1254.4988	0.00001	11.00	0.02	1035.6778	0.0013	0.01141	0.00031	8.6566	0.0014	0.02213	0.00056	9.4424	0.00057	0.00288	0.00022	3.7237	0.00056	0.02268	0.00030	64.9940	0.00031	0.00100	0.00003	19.9256	0.00021	14850	10	15907.3226	0.1	73.6	0.5	257.1328	0.4	52520	50	34305.7934	0.1	7.4	0.7	11.1456	0.9	23.4	0.5	50.1865	0.7	18.3	0.2	194.1367	0.3	616.5	1.8	1085.1439	0.1	57.9	0.6	100.4070	0.9	6.7	0.4	17.2942	1.2	7.7	0.7	18.8105	0.7	
It.N.1.60-100.04	TQ Powders	6/28/2018 7:44:19 PM	11.3065	0.0898	0.0032	5.9660	0.011	24.48	0.05	1237.4016	0.00001	11.33	0.02	1016.6986	0.0013	0.00921	0.00026	8.2353	0.0015	0.01897	0.00054	7.7889	0.00060	0.00134	0.00015	2.5077	0.00058	0.02298	0.00030	63.1207	0.00032	0.00037	0.00001	16.5396	0.00022	15280	10	15701.0703	0.1	76.3	0.5	255.8190	0.4	53660	50	33550.9610	0.1	3.7	0.7	5.3918	1.0	23.5	0.5	48.5513	0.7	19.3	0.2	198.2522	0.3	644.9	1.9	1097.2713	0.1	59.0	0.7	98.9654	0.9	6.0	0.4	15.5582	1.3	8.0	0.7	18.7904	0.7	
It.N.2.60-100.04	TQ Powders	6/28/2018 7:58:08 PM	11.4220	< 0.0020	(0.0)	4.6166	0.0020	24.71	0.05	1240.7163	0.00001	11.01	0.02	981.4967	0.0014	0.00714	0.00021	7.9136	0.0015	0.01921	0.00054	7.8761	0.00061	0.00550	0.00028	5.5371	0.00058	0.02480	0.00031	67.9697	0.00032	0.00039	0.00001	16.9100	0.00022	15570	10	15971.2886	0.1	78.0	0.5	261.0157	0.4	55050	50	34269.8620	0.1	5.0	0.7	7.2693	0.9	24.1	0.5	49.2606	0.6	18.4	0.2	186.9798	0.3	658.5	1.9	1106.4443	0.1	57.5	0.7	95.5298	0.9	8.6	0.5	20.5682	1.3	8.3	0.7	19.4121	0.7	
Bp.E1.Ee1.4.60-100.16	TQ Powders	7/2/2018 10:24:09 AM	14.1633	0.0958	0.0037	6.0157	0.014	20.76	0.05	1032.6669	0.0020	13.22	0.03	1241.9532	0.0017	0.01817	0.00056	8.9283	0.0018	0.00836	0.00049	3.7479	0.00080	< 0.00020	(0.0)	1.3372	0.00020	0.06130	0.00045	166.5768	0.00031	< 0.0010	(0.0)	24.5802	0.00100	13630	10	13917.5052	0.1	231.9	0.8	774.0133	0.4	93600	80	57707.0972	0.1	27.4	1.1	32.4650	1.3	33.1	0.7	55.5800	0.9	15.8	0.2	130.3937	0.4	662.4	2.1	944.8338	0.1	49.3	0.7	71.1035	1.0	4.1	0.4	10.3982	1.4	22.4	1.0	42.7960	0.9	
Bp.E1.Ee2.4.60-100.16	TQ Powders	7/2/2018 10:38:05 AM	14.3632	0.0861	0.0033	5.8541	0.014	20.80	0.05	1000.4176	0.0020	13.12	0.03	1200.5521	0.0017	0.01778	0.00055	8.7301	0.0018	0.00774	0.00049	3.4149	0.00080	< 0.00070	(0.0)	1.5545	0.00069	0.06132	0.00045	163.6496	0.00031	0.00106	0.00003	29.0956	0.00025	13650	10	13703.2410	0.1	227.9	0.8	749.2262	0.4	94640	80	57176.5470	0.1	27.1	1.1	31.5928	1.3	33.0	0.7	54.4075	0.9	16.6	0.3	134.5031	0.4	667.0	2.1	933.5494	0.1	49.5	0.7	70.3825	1.1	4.7	0.4	11.2745	1.4	21.5	1.0	40.2705	0.9	
Bp.E1.Ee2.2.60-100.16	TQ Powders	7/2/2018 10:51:58 AM	13.8210	0.0701	0.0028	5.7068	0.013	20.43	0.04	1037.8352	0.0019	12.43	0.03	1192.1396	0.0017	0.01463	0.00046	8.5896	0.0017	0.00808	0.00047	3.7289	0.00078	0.00337	0.00026	4.0585	0.00067	0.03559	0.00036	99.7735	0.00032	0.00044	0.00001	26.7921	0.00023	13850	10	14561.3086	0.1	213.7	0.7	732.7271	0.4	91440	80	57815.1525	0.1	31.3	1.0	37.9531	1.3	32.1	0.7	55.2071	0.9	15.6	0.2	132.1642	0.4	673.4	2.1	982.2025	0.1	52.8	0.7	77.3709	1.0	5.6	0.4	13.2916	1.4	22.0	1.0	42.9308	0.9	
Bp.E1.L.4.60-100.16	TQ Powders	7/2/2018 11:05:53 AM	14.1033	0.0706	0.0028	5.6988	0.014	20.39	0.05	1019.6551	0.0020	12.80	0.03	1213.5925	0.0017	0.01749	0.00054	8.9536	0.0018	0.00801	0.00048	3.6475	0.00079	0.00092	0.00012	2.2127	0.00069	0.05981	0.00044	164.7923	0.00031	0.00128	0.00003	30.1273	0.00025	13480	10	13957.2972	0.1	231.0	0.8	781.9042	0.4	94060	80	58651.4482	0.1	31.5	1.1	37.5347	1.2	34.9	0.7	58.9019	0.9	16.1	0.3	133.3595	0.4	672.2	2.1	961.3858	0.1	50.7	0.7	73.2963	1.0	6.0	0.5	13.7134	1.4	22.2	1.0	42.4432	0.9	
Bp.E1.T.4.60-100.16	TQ Powders	7/2/2018 11:19:50 AM	14.1534	0.0733	0.0029	5.7115	0.014	20.41	0.05	1000.6289	0.0021	12.92	0.03	1207.5530	0.0017	0.01444	0.00046	8.4576	0.0018	0.00713	0.00047	3.2763	0.00080	< 0.00020	(0.0)	0.0000	0.00020	0.06249	0.00045	170.1349	0.00030	0.00101	0.00003	29.2403	0.00025	13440	10	13768.2592	0.1	227.3	0.8	761.8277	0.4	93810	80	57771.1932	0.1	27.8	1.1	32.9379	1.2	33.5	0.7	56.1379	0.9	15.7	0.3	129.7230	0.4	688.3	2.1	976.9939	0.1	51.5	0.7	73.8928	1.1	5.5	0.4	12.8836	1.4	23.3	1.0	44.3278	0.9	
Bp.E1.L.2.60-100.16	TQ Powders	7/2/2018 11:33:42 AM	14.0362	0.0808	0.0031	5.8219	0.014	20.69	0.05	1028.8524	0.0019	12.44	0.03	1171.4480	0.0018	0.01657	0.00051	8.8372	0.0018	0.00825	0.00048	3.7435	0.00079	< 0.00068	(0.00021)	1.6796	0.00068	0.03435	0.00035	94.9075	0.00032	< 0.0010	(0.0)	23.7462	0.00100	13970	10	14479.5963	0.1	219.1	0.8	741.0311	0.4	93060	80	57913.4074	0.1	28.4	1.1	33.8820	1.2	34.0	0.7	57.5108	0.8	15.2	0.2	126.6691	0.4	677.0	2.1	970.0720	0.1	50.9	0.7	73.6842	1.1	2.8	0.4	8.1778	1.4	22.2	1.0	42.5958	0.8	
Bp.E1.T.2.60-100.16	TQ Powders	7/2/2018 11:47:36 AM	13.9852	0.0375	0.0016	5.2707	0.014	20.49	0.05	1012.6665	0.0020	12.34	0.03	1159.3768	0.0018	0.01493	0.00047	8.5736	0.0018	0.00751	0.00047	3.4346	0.00079	< 0.00069	(0.00037)	1.7996	0.00068	0.03322	0.00035	91.9328	0.00031	0.00405	0.00007	43.4284	0.00022	13830	10	14362.5295	0.1	215.0	0.8	728.9854	0.4	92590	80	57624.6575	0.1	27.9	1.1	33.3586	1.2	33.0	0.7	55.9558	0.8	15.8	0.2	131.5463	0.4	680.7	2.1	975.7492	0.1	51.7	0.7	74.8267	1.1	5.5	0.4	12.8995	1.4	21.7	1.0	41.6219	0.9	
Bp.E1.Ee1.2.60-100.16	TQ Powders	7/2/2018 12:01:31 PM	13.8021	0.0513	0.0021	5.4646	0.013	20.26	0.04	1033.9692	0.0019	12.31	0.03	1187.9647	0.0017	0.01476	0.00046	8.6517	0.0017	0.00745	0.00047	3.4915	0.00078	< 0.00020	(0.0)	1.3093	0.00020	0.03309	0.00035	93.3881	0.00031	0.00099	0.00003	29.5938	0.00022	13750	10	14544.0721	0.1	217.7	0.8	751.4181	0.4	91850	80	58414.9262	0.1	32.0	1.0	38.9514	1.3	32.8	0.7	56.5022	0.9	15.9	0.2	134.4488	0.4	674.7	2.1	984.9257	0.1	50.8	0.7	74.7489	1.0	5.1	0.4	12.4403	1.4	22.1	1.0	43.1524	0.9	
Bp.E1.Ee2.3.60-100.16	TQ Powders	7/2/2018 12:15:27 PM	14.7682	0.0494	0.0020	5.4196	0.013	19.31	0.04	953.9390	0.0020	12.60	0.03	1144.9869	0.0018	0.01467	0.00048	8.0714	0.0018	0.00770	0.00048	3.3945	0.00081	< 0.00020	(0.0)	1.3477	0.00020	0.05552	0.00043	145.6478	0.00030	0.00041	0.00001	26.0544	0.00024	13650	10	13435.5616	0.1	215.6	0.8	694.1713	0.4	94900	80	56774.4707	0.1	30.7	1.1	34.8558	1.2	35.2	0.7	56.5873	0.8	15.7	0.3	124.8455	0.4	667.2	2.1	919.6747	0.1	49.9	0.7	69.7424	1.1	6.3	0.5	13.9320	1.4	24.0	1.0	43.9047	0.9	
Bp.E1.Ee1.3.60-100.16	TQ Powders	7/2/2018 12:29:21 PM	16.1829	0.0544	0.0022	5.2099	0.029	29.09	0.07	912.9998	0.0042	14.81	0.03	1085.7602	0.0029	0.01836	0.00058	8.0750	0.0026	0.00778	0.00050	3.1822	0.0011	< 0.00020	(0.0)	0.9871	0.00020	0.05631	0.00042	144.8438	0.00041	< 0.0010	(0.0)	21.8590	0.00100	12350	10	12416.0106	0.1	187.9	0.7	644.3629	0.5	96870	90	53250.5246	0.1	25.2	0.9	32.7760	1.5	27.8	0.6	52.4526	1.0	12.7	0.2	113.3009	0.4	606.9	2.0	855.5612	0.1	46.5	0.7	65.8223	1.4	4.5	0.4	10.9880	1.9	18.3	0.9	35.4971	1.1	
Bp.E1.L.3.60-100.16	TQ Powders	7/2/2018 12:43:16 PM	14.1442	0.0736	0.0029	5.7224	0.014	19.85	0.04	982.4954	0.0021	12.45	0.03	1181.7131	0.0018	0.01247	0.00042	8.0473	0.0018	0.00793	0.00047	3.6766	0.00079	< 0.00068	(0.0)	1.5610	0.00067	0.05888	0.00043	163.3610	0.00031	< 0.0010	(0.0)	23.1809	0.00100	13540	10	14128.1507	0.1	214.7	0.8	732.1222	0.4	95290	80	59530.6048	0.1	32.5	1.1	38.5371	1.2	34.1	0.7	57.2542	0.9	16.1	0.3	132.8000	0.4	676.7	2.1	960.8864	0.1	49.7	0.7	71.3548	1.1	5.9	0.5	13.4508	1.4	24.9	1.1	47.2654	0.9	
Bp.E1.Ee2.1.60-100.16	TQ Powders	7/2/2018 12:57:11 PM	14.3067	0.0916	0.0035	5.9435	0.014	21.14	0.05	1034.9573	0.0020	12.53	0.03	1158.6401	0.0018	0.01721	0.00054	8.7213	0.0018	0.00767	0.00048	3.4805	0.00080	< 0.00020	(0.0)	1.2224	0.00020	0.03346	0.00035	90.9989	0.00032	< 0.0010	(0.0)	22.8237	0.00100	14160	10	14437.1271	0.1	241.9	0.8	805.0173	0.4	95210	90	58312.3936	0.1	29.4	1.1	34.4551	1.2	34.6	0.7	57.5024	0.8	16.2	0.3	132.0297	0.4	667.2	2.1	940.0120	0.1	52.1	0.7	74.1454	1.0	6.4	0.5	14.2750	1.4	23.6	1.0	44.4297	0.9	
Bp.E1.Ee1.1.60-100.16	TQ Powders	7/2/2018 1:25:59 PM	14.2510	0.0406	0.0017	5.2940	0.014	20.98	0.05	1012.4197	0.0020	12.36	0.03	1134.8220	0.0019	0.01980	0.00059	9.1220	0.0018	0.00889	0.00050	3.9266	0.00080	< 0.00020	(0.0)	1.3820	0.00020	0.03529	0.00036	95.8350	0.00032	0.00046	0.00001	26.6947	0.00023	14090	10	14367.4483	0.1	249.1	0.8	829.4521	0.4	94430	80	57631.3108	0.1	34.6	1.1	40.6447	1.2	33.3	0.7	55.4049	0.9	15.9	0.3	129.8551	0.4	661.9	2.1	931.6354	0.1	51.8	0.7	73.4888	1.0	3.2	0.4	8.7822	1.4	22.2	1.0	41.8422	0.9	
Bp.E1.L.1.60-100.16	TQ Powders	7/2/2018 1:39:53 PM	14.0756	0.0438	0.0018	5.3517	0.014	20.41	0.05	1015.5128	0.0020	12.21	0.03	1154.2721	0.0018	0.01567	0.00048	8.6846	0.0017	0.00781	0.00048	3.5752	0.00079	< 0.00068	(0.00059)	1.9601	0.00068	0.03524	0.00035	98.0700	0.00031	< 0.00022	(0.00009)	25.5373	0.00022	13930	10	14536.5656	0.1	242.6	0.8	826.4496	0.4	94270	80	58949.3335	0.1	34.8	1.1	41.4579	1.3	31.4	0.7	52.9796	0.9	16.0	0.2	132.8872	0.4	679.0	2.1	969.9202	0.1	51.0	0.7	73.7731	1.1	5.0	0.4	11.9571	1.4	21.7	1.0	41.5747	0.9	
Bp.E1.T.3.60-100.16	TQ Powders	7/2/2018 1:53:47 PM	14.1997	0.0831	0.0032	5.8449	0.014	20.44	0.05	1011.5080	0.0020	12.80	0.03	1203.6563	0.0017	0.01462	0.00047	8.2641	0.0018	0.00788	0.00048	3.5830	0.00079	< 0.00020	(0.0)	1.2114	0.00020	0.05658	0.00043	154.9653	0.00031	< 0.0010	(0.0)	22.1530	0.00100	13500	10	13904.4774	0.1	213.6	0.8	719.1402	0.4	94870	90	58755.8648	0.1	26.8	1.1	31.6652	1.2	35.5	0.7	59.4159	0.8	15.8	0.3	130.0514	0.4	659.8	2.1	936.6071	0.1	51.6	0.7	74.1093	1.1	5.9	0.5	13.5027	1.4	22.9	1.0	43.5106	0.8	
