Mendoza_6-28-2017
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
Bp.E1.Ee2.1.0-10.16	TQ Powders	6/28/2017 11:34:34 AM	13.5963	0.0990	0.0037	6.1707	0.013	20.36	0.04	1097.2324	0.0017	12.53	0.03	1254.5788	0.0016	0.03113	0.00078	11.7935	0.0017	0.01709	0.00058	7.5645	0.00075	0.00246	0.00024	3.4274	0.00067	0.03784	0.00036	108.9992	0.00031	0.00161	0.00004	33.0337	0.00022	13840	10	14913.2865	0.1	241.1	0.8	845.3612	0.4	90820	80	59281.6916	0.1	31.5	1.1	39.1186	1.2	32.5	0.7	56.9816	0.8	15.3	0.2	132.3153	0.4	668.1	2.1	975.3257	0.1	51.4	0.7	75.1744	1.0	5.8	0.4	13.4054	1.3	19.0	1.0	38.1403	0.8	
Bp.E1.Ee1.1.0-10.16	TQ Powders	6/28/2017 11:48:26 AM	13.7817	0.0996	0.0038	6.1782	0.013	20.62	0.04	1108.4091	0.0017	12.61	0.03	1256.9573	0.0017	0.03538	0.00085	12.6193	0.0017	0.01650	0.00057	7.3480	0.00075	0.00279	0.00025	3.6722	0.00068	0.03909	0.00037	111.8579	0.00031	0.00536	0.00009	51.2975	0.00023	14050	10	15038.9748	0.1	251.0	0.8	873.1486	0.4	92560	80	60009.7380	0.1	34.9	1.1	42.7679	1.2	35.0	0.7	60.6685	0.9	17.5	0.3	149.3781	0.4	663.5	2.1	983.9816	0.1	52.3	0.7	78.0501	1.0	5.0	0.4	12.3161	1.3	22.9	1.0	45.4022	0.9	
Bp.E1.T.1.0-10.16	TQ Powders	6/28/2017 12:02:20 PM	13.4865	0.1164	0.0043	6.5023	0.012	20.24	0.04	1144.3573	0.0016	12.58	0.03	1306.7186	0.0016	0.03141	0.00078	12.1961	0.0017	0.01546	0.00055	7.1172	0.00074	0.00340	0.00027	4.2256	0.00066	0.03741	0.00035	110.3410	0.00031	0.00058	0.00002	28.9935	0.00022	13840	10	15241.6680	0.1	243.5	0.8	870.2769	0.4	91160	80	61075.5124	0.1	34.3	1.1	43.1515	1.2	34.0	0.7	60.3480	0.9	15.6	0.3	136.5931	0.4	654.2	2.0	1006.2460	0.1	50.2	0.7	78.2984	1.0	5.5	0.4	13.6371	1.3	22.1	1.0	45.0926	0.9	
Bp.E1.L.1.0-10.16	TQ Powders	6/28/2017 12:16:17 PM	13.6511	< 0.0020	(0.0)	4.5172	0.0020	20.33	0.04	1117.4609	0.0016	12.54	0.03	1275.5256	0.0016	0.03155	0.00078	12.0434	0.0017	0.01619	0.00056	7.3451	0.00074	0.00489	0.00030	5.3452	0.00066	0.04069	0.00037	118.2787	0.00031	0.00944	0.00012	71.8405	0.00023	13890	10	15096.0458	0.1	245.7	0.8	867.4741	0.4	92090	80	60658.1652	0.1	27.5	1.1	34.0557	1.2	35.2	0.7	61.7847	0.8	16.1	0.3	138.9000	0.4	660.5	2.1	990.5180	0.1	51.6	0.7	78.0235	1.0	5.3	0.4	12.9837	1.4	23.3	1.0	46.7568	0.9	
Bp.E1.T.1.20-40.16	TQ Powders	6/28/2017 12:30:09 PM	13.5266	0.0980	0.0037	6.2462	0.012	20.22	0.04	1153.5298	0.0015	12.47	0.03	1304.3446	0.0016	0.02363	0.00064	10.7173	0.0017	0.01054	0.00050	4.9984	0.00075	0.00150	0.00018	2.7220	0.00066	0.03414	0.00034	101.4105	0.00031	< 0.0010	(0.0)	23.4105	0.00100	13920	10	15429.9393	0.1	241.1	0.8	866.1258	0.4	91990	80	61981.8812	0.1	32.8	1.1	41.2060	1.3	32.7	0.7	58.1098	0.9	15.5	0.3	135.8898	0.4	661.0	2.0	1009.4251	0.1	51.1	0.7	78.7220	1.0	5.7	0.4	13.9972	1.3	20.6	1.0	41.9941	0.9	
Bp.E1.L.1.20-40.16	TQ Powders	6/28/2017 12:44:04 PM	13.3713	0.1149	0.0042	6.5133	0.012	19.80	0.04	1140.2120	0.0016	12.22	0.02	1295.3329	0.0016	0.02537	0.00067	11.1768	0.0016	0.01054	0.00049	5.0692	0.00075	0.00199	0.00021	3.1413	0.00065	0.03601	0.00035	108.4828	0.00030	0.00084	0.00002	30.7523	0.00022	13840	10	15561.8145	0.1	240.0	0.8	874.2726	0.4	91050	80	62136.0636	0.1	33.1	1.1	42.0513	1.2	33.6	0.7	60.3239	0.9	15.5	0.3	137.2149	0.4	655.9	2.0	1016.1742	0.1	50.6	0.7	79.2453	1.0	5.9	0.4	14.5695	1.3	20.7	1.0	42.5711	0.9	
Bp.E1.Ee2.1.20-40.16	TQ Powders	6/28/2017 12:57:59 PM	13.6591	0.1256	0.0045	6.6291	0.012	20.84	0.04	1168.9547	0.0015	12.97	0.03	1326.7248	0.0016	0.02436	0.00066	10.6872	0.0017	0.01266	0.00052	5.7894	0.00076	0.00321	0.00025	4.0285	0.00067	0.03596	0.00035	104.1357	0.00031	< 0.00023	(0.00010)	26.1974	0.00023	14160	10	15300.4168	0.1	246.8	0.8	865.0748	0.4	91640	80	60397.8644	0.1	33.5	1.1	41.7241	1.3	33.1	0.7	58.2256	0.9	15.9	0.3	137.9112	0.4	666.9	2.0	999.9620	0.1	54.8	0.7	82.3514	1.0	5.9	0.4	14.0468	1.4	21.2	1.0	42.7445	0.9	
Bp.E1.Ee1.20-40.16	TQ Powders	6/28/2017 1:11:57 PM	13.5204	0.1193	0.0044	6.5843	0.012	20.39	0.04	1173.8697	0.0015	12.58	0.03	1320.2610	0.0016	0.02707	0.00070	11.5495	0.0017	0.01048	0.00049	5.0061	0.00076	0.00313	0.00025	4.0310	0.00066	0.03509	0.00035	104.1909	0.00031	0.00218	0.00005	37.2062	0.00022	14000	10	15501.8378	0.1	248.2	0.8	890.3455	0.4	91680	80	61864.1074	0.1	32.5	1.1	40.9534	1.2	32.8	0.7	58.3670	0.9	15.8	0.3	138.6016	0.4	672.7	2.0	1033.1065	0.1	52.0	0.7	80.5150	1.0	4.2	0.4	11.1927	1.4	22.0	1.0	45.0536	0.9	
