McMahon_6-27-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
IT.E1.4.60-100.04	TQ Powders	7/16/2018 1:47:56 PM	10.1832	0.1271	0.0041	6.4825	0.010	27.00	0.05	1382.9959	0.00001	8.437	0.021	740.0359	0.0015	0.00625	0.00016	9.1080	0.0013	0.01457	0.00047	6.1614	0.00055	0.00534	0.00026	5.5290	0.00054	0.02420	0.00031	68.1893	0.00034	0.00139	0.00005	17.9407	0.00023	17460	20	18393.7089	0.1	48.7	0.5	166.1669	0.6	39380	40	25048.7381	0.1	1.5	0.6	2.3700	0.8	18.8	0.4	42.8284	0.6	16.9	0.2	191.3295	0.2	724.6	1.9	1326.8037	0.1	65.7	0.7	117.8190	0.8	6.5	0.4	17.4403	1.3	6.5	0.6	16.6574	0.6	
BO.P.2.10-20.16	TQ Powders	7/16/2018 1:06:36 PM	12.5967	0.0346	0.0014	5.2224	0.013	17.51	0.04	852.4841	0.0020	18.26	0.03	1728.7202	0.00001	0.02166	0.00071	7.9337	0.0018	0.03151	0.00069	12.1200	0.00067	0.00278	0.00022	3.4558	0.00065	0.02182	0.00029	56.9747	0.00028	0.00829	0.00012	53.7259	0.00020	9687	10	9511.1916	0.1	101.6	0.5	332.8244	0.4	70010	60	42448.4994	0.1	21.3	0.8	27.9860	1.1	24.5	0.6	45.6350	0.7	5.3	0.2	48.9098	0.3	454.3	1.7	703.4414	0.1	28.4	0.5	45.1795	0.9	4.2	0.4	11.0252	1.2	7.0	0.5	14.7242	0.7	
BO.P.3.0-10.16	TQ Powders	7/16/2018 12:52:39 PM	11.6650	0.0652	0.0025	5.6367	0.013	16.72	0.04	849.2549	0.0018	18.43	0.03	1813.1415	0.00001	0.02509	0.00072	9.3055	0.0017	0.03659	0.00070	14.4572	0.00060	0.00355	0.00026	4.0673	0.00063	0.02633	0.00030	70.5622	0.00027	0.02969	0.00022	148.7442	0.00019	9406	10	9487.1813	0.1	112.6	0.6	379.0933	0.4	59840	60	37486.8921	0.1	19.4	0.8	27.3657	1.0	23.2	0.5	46.4429	0.7	6.8	0.2	67.3551	0.3	490.2	1.7	809.5209	0.1	29.3	0.5	49.3769	0.9	3.8	0.3	10.6225	1.2	5.5	0.5	12.5375	0.7	
BO.P.3.10-20.16	TQ Powders	7/16/2018 12:38:43 PM	11.4778	0.0394	0.0016	5.3206	0.012	16.62	0.04	872.8287	0.0017	18.02	0.03	1821.7597	0.00001	0.01775	0.00053	8.8920	0.0017	0.03050	0.00065	12.4461	0.00061	0.00306	0.00024	3.7662	0.00062	0.02233	0.00028	61.3788	0.00027	0.02040	0.00019	109.4957	0.00019	9688	10	10002.2116	0.1	105.4	0.5	362.4313	0.4	59320	60	38077.5687	0.1	18.0	0.8	25.9253	1.0	23.8	0.5	48.6208	0.7	6.4	0.2	65.0065	0.3	561.5	1.8	944.2198	0.1	27.8	0.5	48.1591	0.9	5.7	0.4	14.6592	1.2	8.9	0.5	20.4758	0.7	
BO.P.1.10-20.16	TQ Powders	7/16/2018 12:24:49 PM	11.8430	0.0572	0.0022	5.5708	0.012	16.30	0.04	869.7937	0.0019	17.55	0.03	1810.3275	0.00001	0.02145	0.00068	8.4409	0.0017	0.03046	0.00065	12.6455	0.00064	0.00197	0.00020	3.0007	0.00062	0.02537	0.00029	70.9149	0.00027	0.01768	0.00017	100.5009	0.00019	9705	10	10192.0461	0.1	113.8	0.6	397.3388	0.4	66060	60	43011.4369	0.1	20.7	0.8	29.0339	1.1	24.3	0.6	48.2724	0.7	6.2	0.2	61.3193	0.3	452.2	1.6	746.0128	0.1	28.4	0.5	47.8480	0.9	3.7	0.3	10.5059	1.2	9.2	0.5	20.7288	0.7	
BO.P.4.10-20.16	TQ Powders	7/16/2018 12:10:55 PM	12.2738	0.0287	0.0012	5.1643	0.012	16.53	0.04	831.8368	0.0018	18.69	0.03	1771.4450	0.00001	0.01372	0.00043	8.1644	0.0017	0.03292	0.00069	12.4720	0.00062	0.00318	0.00024	3.6917	0.00064	0.02497	0.00030	63.6803	0.00028	0.01134	0.00014	63.4872	0.00020	10110	10	9678.2721	0.1	111.7	0.6	356.1355	0.4	61150	60	36668.9008	0.1	19.5	0.8	26.2752	1.0	25.2	0.5	48.0536	0.7	5.6	0.2	53.5791	0.3	611.6	1.9	974.3256	0.1	27.1	0.5	44.5244	0.9	3.5	0.4	9.8996	1.3	8.3	0.5	18.0909	0.7	
BO.P.4.0-10.16	TQ Powders	7/16/2018 11:57:04 AM	11.4824	0.0474	0.0019	5.4199	0.012	16.26	0.04	843.0549	0.0018	18.46	0.03	1854.9037	0.00001	0.02454	0.00070	9.5750	0.0017	0.03689	0.00069	14.8840	0.00059	0.00429	0.00028	4.6402	0.00062	0.03076	0.00031	83.5644	0.00027	0.01473	0.00016	82.4327	0.00020	9678	10	9904.3453	0.1	111.4	0.5	379.8220	0.4	58530	60	37196.5030	0.1	18.8	0.8	27.0254	1.0	24.6	0.5	50.0489	0.7	5.8	0.2	58.5098	0.3	514.3	1.7	861.5939	0.1	28.4	0.5	48.5542	0.9	4.1	0.4	11.4703	1.2	9.3	0.5	21.2696	0.7	
Diluted Soil #5	TQ Powders	7/16/2018 11:43:09 AM	14.0056	0.0539	0.0022	5.5014	0.014	20.48	0.05	1050.9464	0.0020	10.91	0.02	1058.7896	0.0020	0.0377	0.0011	9.6200	0.0017	0.02682	0.00066	11.6904	0.00073	0.00100	0.00014	2.3046	0.00065	0.05268	0.00039	151.8248	0.00027	< 0.00022	(0.0)	26.9194	0.00022	10940	10	11882.8315	0.1	155.2	0.6	555.5763	0.4	98950	90	64804.0151	0.1	22.7	1.0	27.2273	1.2	39.7	0.8	67.4330	0.8	7.3	0.2	60.7267	0.4	282.3	1.4	407.3249	0.6	26.6	0.5	40.3069	1.0	4.0	0.3	10.2506	1.1	23.4	0.7	44.6926	0.8	
DIluted Soil#4	TQ Powders	7/16/2018 11:29:12 AM	14.0146	0.0509	0.0021	5.4647	0.014	20.53	0.05	1055.5876	0.0020	10.98	0.02	1067.0267	0.0020	0.0365	0.0011	9.4600	0.0017	0.02875	0.00067	12.5105	0.00073	< 0.00066	(0.0)	1.6182	0.00066	0.05129	0.00039	147.6958	0.00027	0.00046	0.00001	29.5105	0.00022	10820	10	11749.9456	0.1	153.4	0.6	549.0006	0.4	99020	90	64862.6107	0.1	21.4	1.0	25.6137	1.2	40.7	0.8	68.9898	0.8	6.9	0.2	57.5987	0.4	289.7	1.4	418.1598	0.6	26.8	0.5	40.3722	1.0	4.3	0.3	10.7086	1.1	24.7	0.6	47.1891	0.8	
Diluted Soil #3	TQ Powders	7/16/2018 11:15:18 AM	14.1035	0.0595	0.0025	5.5650	0.014	20.66	0.05	1043.3763	0.0021	10.97	0.02	1049.7883	0.0020	0.0343	0.0011	9.2465	0.0017	0.02862	0.00068	12.3262	0.00074	< 0.00067	(0.00017)	1.6606	0.00066	0.05279	0.00040	150.3146	0.00027	0.00098	0.00002	31.8825	0.00022	10780	10	11583.0514	0.1	153.6	0.6	544.5928	0.4	99370	90	64344.3793	0.1	20.9	1.0	24.8414	1.3	37.6	0.8	63.2806	0.9	6.8	0.2	56.2014	0.4	326.2	1.5	465.9137	0.6	26.8	0.5	40.2613	1.0	4.7	0.3	11.3582	1.1	25.3	0.6	47.9529	0.9	
Diluted Soil #2	TQ Powders	7/16/2018 11:01:24 AM	14.9167	< 0.0020	(0.0)	4.2131	0.0020	20.02	0.04	1009.3906	0.0019	11.22	0.03	1013.6840	0.0020	0.0372	0.0011	9.2943	0.0018	0.02860	0.00069	11.4938	0.00076	< 0.00020	(0.0)	1.3642	0.00020	0.05454	0.00041	144.1689	0.00028	0.00156	0.00003	32.3330	0.00023	11090	10	11023.1949	0.1	156.5	0.6	513.1635	0.4	98480	90	60140.8678	0.1	21.4	1.0	24.0716	1.2	39.5	0.8	62.9289	0.8	6.9	0.2	54.6075	0.4	334.8	1.5	459.2095	0.6	26.4	0.6	38.2199	1.0	3.7	0.3	9.3411	1.1	24.5	0.6	44.3713	0.8	
Diluted Soil #1	TQ Powders	7/16/2018 10:47:29 AM	14.1355	0.0670	0.0027	5.6507	0.014	20.80	0.05	1037.5842	0.0020	11.11	0.02	1051.4330	0.0020	0.0393	0.0012	9.8220	0.0017	0.02786	0.00067	11.9058	0.00074	< 0.00067	(0.0)	1.5462	0.00067	0.05393	0.00040	151.9903	0.00027	0.00429	0.00007	47.2100	0.00022	10700	10	11383.4025	0.1	151.7	0.6	533.1821	0.4	98880	90	63432.9970	0.1	21.0	1.0	24.9286	1.3	38.0	0.8	63.7470	0.9	6.3	0.2	51.8642	0.4	293.7	1.4	418.4234	0.6	26.8	0.5	40.0863	1.0	3.6	0.3	9.5404	1.1	26.0	0.6	49.1085	0.9	
Spiked Soil	TQ Powders	7/16/2018 10:33:35 AM	13.7859	0.1294	0.0047	6.5334	0.013	20.35	0.04	1064.7510	0.0020	10.98	0.02	1081.7141	0.0019	0.0671	0.0014	15.4359	0.0017	0.02805	0.00067	12.3778	0.00072	0.00206	0.00020	3.1363	0.00065	0.05210	0.00039	151.6366	0.00027	0.03087	0.00022	178.1820	0.00021	10570	10	11580.6036	0.1	146.5	0.6	529.4921	0.4	96940	80	64279.7438	0.1	21.2	1.0	25.7949	1.2	36.2	0.7	62.4686	0.8	6.8	0.2	57.6942	0.4	280.6	1.4	412.2133	0.6	24.9	0.5	38.6137	1.0	3.2	0.3	8.9420	1.1	25.1	0.6	48.8502	0.8	
