McMahon_ItE1
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
It.E1.3.0-10.04	TQ Powders	7/14/2017 1:54:28 PM	9.7482	0.1497	0.0046	7.0512	0.0097	24.28	0.04	1389.9736	0.00001	9.810	0.022	952.1771	0.0012	0.02534	0.00054	12.3420	0.0013	0.03561	0.00061	15.7591	0.00047	0.00572	0.00026	6.0591	0.00054	0.02817	0.00032	83.3308	0.00031	0.01314	0.00016	77.5348	0.00021	15750	10	17351.0251	0.1	58.7	0.5	209.4021	0.4	39010	40	27657.5040	0.1	1.9	0.6	3.2621	0.8	18.7	0.4	46.0666	0.5	16.6	0.2	208.2934	0.2	595.9	1.7	1225.4117	0.1	56.7	0.6	113.8025	0.8	6.3	0.4	18.6385	1.1	7.2	0.5	21.0339	0.6	
It.E1.1.0-10.04	TQ Powders	7/14/2017 2:08:46 PM	9.0468	0.1190	0.0038	6.6522	0.0092	23.71	0.04	1406.5898	0.00001	9.241	0.021	925.0144	0.0011	0.01890	0.00039	12.3300	0.0012	0.03368	0.00058	15.5075	0.00044	0.00579	0.00026	6.2922	0.00052	0.02865	0.00032	88.1128	0.00031	0.01025	0.00015	63.7291	0.00021	16060	20	18393.8837	0.1	47.0	0.4	173.7569	0.6	32450	30	23956.5934	0.1	2.1	0.6	3.8818	0.7	17.3	0.4	46.0891	0.5	16.2	0.2	218.8003	0.2	643.1	1.7	1411.3736	0.1	60.0	0.6	127.9307	0.7	6.6	0.4	19.9960	1.1	6.8	0.5	21.3793	0.5	
It.E1.4.0-10.04	TQ Powders	7/14/2017 2:23:05 PM	9.2489	0.1543	0.0046	7.2071	0.0091	24.82	0.04	1468.6081	0.00001	9.147	0.021	900.2010	0.0012	0.01608	0.00035	11.2597	0.0012	0.02690	0.00054	12.2174	0.00048	0.00364	0.00023	4.4867	0.00052	0.02655	0.00031	80.4890	0.00031	0.00592	0.00012	41.2634	0.00021	16450	20	18550.5926	0.1	46.9	0.4	170.6527	0.6	33760	40	24513.1567	0.1	1.8	0.6	3.3194	0.7	16.3	0.4	42.4035	0.5	14.8	0.2	195.3391	0.2	624.2	1.7	1336.9619	0.1	57.7	0.6	120.3556	0.8	5.8	0.4	17.6961	1.1	5.8	0.5	17.8707	0.5	
It.E1.4.10-20.04	TQ Powders	7/14/2017 2:46:57 PM	9.0958	0.1082	0.0035	6.4281	0.0094	23.52	0.04	1352.9011	0.00001	8.405	0.020	827.4023	0.0013	0.02679	0.00053	13.2070	0.0012	0.03514	0.00059	16.1198	0.00044	0.00413	0.00025	4.9220	0.00052	0.02895	0.00032	88.9412	0.00031	0.02017	0.00020	114.9655	0.00021	16260	20	18616.8199	0.1	51.7	0.4	191.1742	0.6	33130	30	24412.8189	0.1	2.0	0.6	3.6873	0.7	16.2	0.4	42.8353	0.5	15.0	0.2	201.6795	0.2	591.6	1.6	1288.9978	0.1	54.9	0.6	116.3445	0.7	6.1	0.4	18.8504	1.1	6.1	0.5	19.1831	0.5	
It.E1.3.10-20.04	TQ Powders	7/14/2017 3:01:28 PM	9.7209	0.1188	0.0039	6.5566	0.0098	23.72	0.04	1339.3354	0.00001	9.395	0.021	911.2456	0.0012	0.01956	0.00044	11.1850	0.0013	0.03002	0.00057	13.3705	0.00049	0.00241	0.00020	3.4487	0.00053	0.02601	0.00031	77.5312	0.00031	0.00514	0.00011	38.2480	0.00021	15900	20	17650.7611	0.1	55.5	0.5	199.4851	0.6	39310	40	28094.5083	0.1	3.4	0.6	6.0140	0.8	18.3	0.4	45.3381	0.6	15.5	0.2	195.2458	0.2	590.5	1.7	1220.3376	0.1	54.0	0.6	109.1682	0.8	6.3	0.4	18.5344	1.1	6.3	0.5	18.6433	0.6	
It.E1.2.10-20.04	TQ Powders	7/14/2017 3:15:59 PM	9.3299	0.1317	0.0041	6.8249	0.0093	23.69	0.04	1390.2493	0.00001	8.686	0.020	865.6063	0.0012	0.01512	0.00034	11.2926	0.0012	0.02866	0.00055	13.2364	0.00047	0.00250	0.00020	3.5908	0.00052	0.02674	0.00031	82.6024	0.00032	0.00606	0.00012	43.4832	0.00022	16810	20	19313.4378	0.1	52.6	0.5	194.6667	0.4	36310	40	26733.0372	0.1	2.3	0.6	4.2572	0.8	17.9	0.4	46.2353	0.6	17.2	0.2	225.2487	0.2	640.2	1.7	1366.6592	0.1	60.8	0.6	126.0374	0.8	6.0	0.4	18.1609	1.1	6.3	0.5	19.3060	0.6	
It.E1.1.10-20.04	TQ Powders	7/14/2017 3:30:23 PM	9.3392	0.1426	0.0044	6.9395	0.0094	24.57	0.04	1404.5367	0.00001	9.110	0.021	878.8479	0.0012	0.01623	0.00036	11.0094	0.0012	0.02891	0.00055	12.9137	0.00047	0.00353	0.00023	4.3442	0.00052	0.02707	0.00032	80.7565	0.00032	0.00397	0.00010	30.8590	0.00022	16730	20	18576.8851	0.1	46.4	0.4	166.3742	0.6	33590	30	24015.9906	0.1	2.5	0.6	4.5927	0.7	16.9	0.4	43.4864	0.5	15.3	0.2	200.0905	0.2	610.9	1.7	1300.3269	0.1	58.2	0.6	120.5208	0.8	6.9	0.4	20.6576	1.1	6.0	0.5	18.4056	0.5	
It.E1.Ee1.1.10-20.16	TQ Powders	7/14/2017 3:44:55 PM	9.5432	0.1057	0.0035	6.4220	0.0096	22.80	0.04	1338.2888	0.00001	9.028	0.021	912.7545	0.0013	0.02152	0.00047	11.9151	0.0012	0.03358	0.00059	15.5401	0.00047	0.00624	0.00027	6.7149	0.00053	0.02866	0.00032	89.0157	0.00030	0.00377	0.00009	33.1427	0.00021	15720	10	18206.9250	0.1	57.5	0.5	214.9159	0.4	40470	40	30071.2650	0.1	< 0.7	(0.7)	1.2258	0.7	19.0	0.5	48.0049	0.6	16.2	0.2	206.9552	0.2	594.7	1.7	1247.7583	0.1	56.1	0.6	114.8281	0.8	7.1	0.4	20.7045	1.1	6.0	0.6	18.2000	0.6	
It.E1.L.1.10-20.16	TQ Powders	7/14/2017 3:59:26 PM	9.4673	0.1233	0.0040	6.6933	0.0096	22.61	0.04	1330.1088	0.00001	9.073	0.021	920.6296	0.0012	0.02135	0.00046	11.9773	0.0012	0.03217	0.00058	14.9641	0.00047	0.00595	0.00027	6.4881	0.00052	0.02851	0.00031	88.8162	0.00030	0.00589	0.00011	44.0856	0.00021	15510	10	18019.3759	0.1	57.4	0.4	215.4918	0.4	39770	40	29668.3685	0.1	2.5	0.6	4.6033	0.8	19.6	0.4	49.8779	0.6	16.6	0.2	214.4122	0.2	596.4	1.7	1261.4618	0.1	56.3	0.6	115.9593	0.8	6.8	0.4	20.0162	1.1	6.7	0.6	20.4753	0.6	
It.E1.T.1.10-20.16	TQ Powders	7/14/2017 4:13:58 PM	9.7178	0.1305	0.0042	6.7774	0.0096	23.51	0.04	1358.0276	0.00001	9.739	0.022	962.3304	0.0012	0.02283	0.00051	11.6764	0.0013	0.02917	0.00057	13.1313	0.00049	0.00325	0.00023	4.1497	0.00053	0.02791	0.00032	84.0017	0.00031	0.00338	0.00009	30.0329	0.00021	15560	10	17453.0546	0.1	56.8	0.5	206.3791	0.4	40280	40	29040.8507	0.1	1.9	0.6	3.3821	0.8	19.3	0.4	47.7071	0.6	15.8	0.2	198.7529	0.2	573.6	1.6	1186.8075	0.1	53.4	0.6	108.1534	0.8	6.1	0.4	18.0825	1.1	6.5	0.6	19.1075	0.6	
It.E1.L.3.10-20.16	TQ Powders	7/14/2017 4:28:31 PM	9.5601	0.1325	0.0042	6.8153	0.0095	23.47	0.04	1363.0264	0.00001	9.310	0.021	923.7037	0.0012	0.01873	0.00042	11.2361	0.0012	0.03156	0.00058	14.3474	0.00048	0.00288	0.00021	3.8749	0.00052	0.02664	0.00031	81.0493	0.00031	0.01907	0.00019	109.8449	0.00021	15790	20	17887.1486	0.1	64.3	0.5	235.2772	0.4	38820	40	28280.8318	0.1	1.4	0.6	2.5867	0.8	18.7	0.4	47.0440	0.6	14.9	0.2	191.1217	0.2	589.7	1.6	1239.5649	0.1	55.5	0.6	113.7754	0.8	6.8	0.4	20.0995	1.1	6.5	0.5	19.3944	0.6	
It.E1.Ee1.2.10-20.16	TQ Powders	7/14/2017 4:43:04 PM	9.8002	0.1247	0.0040	6.7086	0.0097	23.31	0.04	1360.1591	0.00001	10.08	0.02	1005.4997	0.0012	0.02283	0.00051	11.4745	0.0013	0.03289	0.00060	14.8271	0.00049	0.00858	0.00031	8.4558	0.00053	0.03898	0.00036	117.2676	0.00030	0.00865	0.00014	57.1415	0.00022	15230	10	17106.8902	0.1	59.5	0.5	216.7616	0.4	41650	40	30076.2491	0.1	2.7	0.6	4.7565	0.8	18.8	0.4	46.2739	0.6	15.9	0.2	197.9246	0.2	559.5	1.6	1150.5772	0.1	52.4	0.6	105.5911	0.8	6.1	0.4	18.1190	1.1	6.9	0.6	20.1812	0.6	
It.E1.L.2.10-20.16	TQ Powders	7/14/2017 4:57:34 PM	9.6292	0.1017	0.0034	6.3667	0.0096	22.82	0.04	1343.8387	0.00001	9.957	0.022	1007.0023	0.0011	0.02295	0.00051	11.6959	0.0013	0.03353	0.00059	15.3374	0.00048	0.00432	0.00026	5.0698	0.00054	0.02891	0.00032	88.4346	0.00030	0.01330	0.00016	81.4778	0.00021	14980	10	17092.2133	0.1	60.3	0.5	223.0806	0.4	40720	40	29878.9802	0.1	3.5	0.6	6.2448	0.8	19.5	0.4	48.8864	0.6	15.9	0.2	201.8776	0.2	561.2	1.6	1171.4352	0.1	52.7	0.6	107.5578	0.8	6.0	0.4	17.8432	1.1	7.2	0.6	21.4766	0.6	
It.E1.Ee2.2.10-20.16	TQ Powders	7/14/2017 5:12:06 PM	9.5517	0.1313	0.0042	6.8343	0.0096	22.21	0.04	1316.1383	0.00001	9.804	0.021	1005.1020	0.0012	0.02955	0.00061	13.2171	0.0013	0.03847	0.00062	17.8070	0.00046	0.00621	0.00027	6.6861	0.00053	0.02866	0.00031	88.9556	0.00030	0.01648	0.00017	99.2770	0.00020	14960	10	17314.8623	0.1	63.8	0.5	239.3043	0.4	40830	40	30404.1088	0.1	2.4	0.6	4.2707	0.8	20.1	0.4	50.9095	0.6	17.1	0.2	218.4975	0.2	563.7	1.6	1186.7010	0.1	54.3	0.6	111.6144	0.8	6.4	0.4	18.8445	1.1	7.2	0.6	21.5169	0.6	
It.E1.T.2.10-20.16	TQ Powders	7/14/2017 5:26:39 PM	9.6867	0.1190	0.0039	6.6242	0.0097	22.65	0.04	1327.5375	0.00001	9.834	0.022	994.3359	0.0012	0.02701	0.00058	12.6079	0.0013	0.03984	0.00063	18.1836	0.00046	0.00446	0.00026	5.1847	0.00053	0.02764	0.00031	84.7066	0.00030	0.01345	0.00016	82.5817	0.00021	15140	10	17289.7561	0.1	68.8	0.5	254.7321	0.4	41560	40	30497.0852	0.1	3.8	0.6	6.6246	0.8	20.2	0.4	50.2467	0.6	17.1	0.2	215.2735	0.2	570.6	1.6	1184.5258	0.1	56.6	0.6	114.4660	0.8	6.3	0.4	18.6652	1.1	6.6	0.6	19.5987	0.6	
